,Cluster1,Cluster2,Distance,New Cluster Size
626,1189.0,1258.0,4.415880433163924,6.0
627,1297.0,1299.0,4.415880433163924,4.0
628,1317.0,1489.0,4.415880433163924,4.0
629,1215.0,1238.0,4.415880433163924,4.0
630,1221.0,1479.0,4.415880433163924,4.0
631,1298.0,1529.0,4.415880433163924,6.0
632,1296.0,1456.0,4.415880433163924,4.0
633,1153.0,1260.0,4.43471156521669,5.0
634,1389.0,1483.0,4.442221666388716,5.0
635,1390.0,1442.0,4.442221666388716,5.0
636,1403.0,1502.0,4.442221666388716,5.0
637,1171.0,1190.0,4.460243591304503,13.0
638,1482.0,1518.0,4.47213595499958,7.0
639,1351.0,1361.0,4.4854261357253025,7.0
640,1304.0,1499.0,4.494441010848846,5.0
641,1256.0,1471.0,4.494441010848846,5.0
642,954.0,1280.0,4.5,8.0
643,1412.0,1485.0,4.5,8.0
644,588.0,1342.0,4.509249752822894,4.0
645,237.0,1345.0,4.509249752822894,4.0
646,1063.0,1228.0,4.509249752822894,6.0
647,1107.0,1233.0,4.5166359162544865,5.0
648,1100.0,1305.0,4.527692569068709,4.0
649,1231.0,1392.0,4.546060565661952,6.0
650,1402.0,1497.0,4.546060565661953,6.0
651,1435.0,1500.0,4.546060565661953,6.0
652,1114.0,1338.0,4.564354645876384,6.0
653,1039.0,1040.0,4.58257569495584,4.0
654,870.0,1179.0,4.600724580614087,4.0
655,1282.0,1464.0,4.636809247747852,4.0
656,1293.0,1466.0,4.6475800154489,5.0
657,1302.0,1473.0,4.6475800154489,5.0
658,1104.0,1386.0,4.663689526544409,8.0
659,1225.0,1542.0,4.6690470119715,7.0
660,1318.0,1532.0,4.672615256292062,6.0
661,1327.0,1397.0,4.6833036772489285,5.0
662,84.0,1449.0,4.690415759823429,3.0
663,59.0,1452.0,4.690415759823429,3.0
664,898.0,1472.0,4.690415759823429,3.0
665,900.0,1444.0,4.690415759823429,3.0
666,81.0,1493.0,4.690415759823429,3.0
667,1276.0,1561.0,4.725815626252608,9.0
668,1187.0,1357.0,4.747521568035372,11.0
669,1306.0,1545.0,4.780167361086849,10.0
670,1265.0,1266.0,4.795831523312719,4.0
671,1013.0,1501.0,4.847679857416329,4.0
672,1424.0,1540.0,4.864839839775475,10.0
673,1274.0,1458.0,4.898979485566356,4.0
674,1026.0,1272.0,4.905778905196061,5.0
675,1294.0,1506.0,4.907477288111819,8.0
676,1177.0,1478.0,4.926120853842978,5.0
677,366.0,1232.0,4.932882862316247,3.0
678,322.0,1295.0,4.932882862316247,3.0
679,49.0,1241.0,4.932882862316247,3.0
680,52.0,1261.0,4.932882862316247,3.0
681,130.0,1413.0,4.9866488413228645,6.0
682,1437.0,1476.0,4.999999999999999,4.0
683,1462.0,1480.0,4.999999999999999,4.0
684,179.0,318.0,5.0,2.0
685,104.0,775.0,5.0,2.0
686,1439.0,1510.0,5.00666222813829,5.0
687,1377.0,1417.0,5.05281628212944,15.0
