,Cluster1,Cluster2,Distance,New Cluster Size
505,1213.0,1219.0,0.0,2.0
506,1223.0,2368.0,0.0,3.0
507,1260.0,2371.0,0.0,6.0
508,1261.0,2374.0,0.0,7.0
509,1265.0,2375.0,0.0,8.0
510,1328.0,2369.0,0.0,6.0
511,1329.0,2377.0,0.0,7.0
512,1330.0,2378.0,0.0,8.0
513,1331.0,1332.0,0.0,2.0
514,1337.0,2380.0,0.0,3.0
515,1342.0,1343.0,0.0,2.0
516,1391.0,2299.0,0.0,6.0
517,1395.0,2373.0,0.0,4.0
518,1415.0,2381.0,0.0,4.0
519,1684.0,1689.0,0.0,2.0
520,1696.0,1747.0,0.0,2.0
521,1770.0,2384.0,0.0,5.0
522,1773.0,2379.0,0.0,9.0
523,1774.0,2376.0,0.0,9.0
524,370.0,497.0,0.0,2.0
525,401.0,528.0,0.0,2.0
526,410.0,537.0,0.0,2.0
527,752.0,753.0,0.0,2.0
528,1436.0,1437.0,0.0,2.0
529,1100.0,1111.0,0.0,2.0
530,1128.0,2396.0,0.0,3.0
531,703.0,716.0,0.0,2.0
532,726.0,2398.0,0.0,3.0
533,727.0,2399.0,0.0,4.0
534,1622.0,1623.0,0.0,2.0
535,1805.0,1808.0,0.0,2.0
536,160.0,672.0,0.0,2.0
537,342.0,469.0,0.0,2.0
538,348.0,475.0,0.0,2.0
539,356.0,483.0,0.0,2.0
540,369.0,496.0,0.0,2.0
541,386.0,513.0,0.0,2.0
542,391.0,518.0,0.0,2.0
543,407.0,534.0,0.0,2.0
544,449.0,576.0,0.0,2.0
545,695.0,2403.0,0.0,3.0
546,746.0,748.0,0.0,2.0
547,1214.0,1221.0,0.0,2.0
548,1523.0,2237.0,0.0,3.0
549,1529.0,1530.0,0.0,2.0
550,1531.0,2416.0,0.0,3.0
551,1532.0,2417.0,0.0,4.0
552,1533.0,2418.0,0.0,5.0
553,1534.0,2419.0,0.0,6.0
554,1535.0,2420.0,0.0,7.0
555,1536.0,2421.0,0.0,8.0
556,1537.0,2422.0,0.0,9.0
557,1538.0,2423.0,0.0,10.0
558,1769.0,2394.0,0.0,3.0
559,428.0,555.0,0.0,2.0
560,1676.0,1677.0,0.9999999999999998,2.0
561,1055.0,1067.0,0.9999999999999998,2.0
562,668.0,941.0,0.9999999999999998,2.0
563,1071.0,2429.0,0.9999999999999998,3.0
564,1234.0,1290.0,0.9999999999999998,2.0
565,979.0,1344.0,0.9999999999999998,2.0
566,1389.0,1405.0,0.9999999999999998,2.0
567,1426.0,2431.0,0.9999999999999998,3.0
568,1442.0,2432.0,0.9999999999999998,3.0
569,1425.0,1458.0,0.9999999999999998,2.0
570,1558.0,2433.0,0.9999999999999998,3.0
571,1444.0,1583.0,0.9999999999999998,2.0
572,1756.0,2436.0,0.9999999999999998,3.0
573,1032.0,1035.0,0.9999999999999998,2.0
574,1068.0,2440.0,0.9999999999999998,3.0
575,1228.0,1361.0,0.9999999999999998,2.0
576,1400.0,2442.0,0.9999999999999998,3.0
577,1813.0,1847.0,0.9999999999999998,2.0
578,1264.0,1409.0,0.9999999999999998,2.0
579,1467.0,2445.0,0.9999999999999998,3.0
580,1783.0,1789.0,0.9999999999999998,2.0
581,1790.0,2447.0,0.9999999999999998,3.0
582,1257.0,1315.0,0.9999999999999998,2.0
583,1423.0,2449.0,0.9999999999999998,3.0
584,774.0,1001.0,0.9999999999999998,2.0
585,1047.0,2451.0,0.9999999999999998,3.0
586,1785.0,1825.0,0.9999999999999998,2.0
587,1403.0,1557.0,0.9999999999999998,2.0
588,1659.0,2454.0,0.9999999999999998,3.0
589,1396.0,1662.0,0.9999999999999999,2.0
590,1663.0,2456.0,0.9999999999999999,3.0
591,2427.0,2457.0,0.9999999999999999,5.0
592,1024.0,1036.0,0.9999999999999999,2.0
593,1044.0,2459.0,0.9999999999999999,3.0
594,2428.0,2460.0,0.9999999999999999,5.0
595,292.0,618.0,0.9999999999999999,2.0
596,663.0,2462.0,0.9999999999999999,3.0
597,2430.0,2463.0,0.9999999999999999,6.0
598,257.0,800.0,0.9999999999999999,2.0
599,884.0,890.0,0.9999999999999999,2.0
600,970.0,975.0,0.9999999999999999,2.0
601,978.0,2467.0,0.9999999999999999,3.0
602,2435.0,2468.0,0.9999999999999999,6.0
603,1147.0,1166.0,0.9999999999999999,2.0
604,1178.0,2465.0,0.9999999999999999,3.0
605,1229.0,2464.0,0.9999999999999999,7.0
606,2434.0,2471.0,0.9999999999999999,6.0
607,1239.0,2472.0,0.9999999999999999,8.0
608,963.0,1276.0,0.9999999999999999,2.0
609,1236.0,1305.0,0.9999999999999999,2.0
610,1317.0,2476.0,0.9999999999999999,3.0
611,1373.0,2474.0,0.9999999999999999,9.0
612,1388.0,2470.0,0.9999999999999999,3.0
613,2437.0,2479.0,0.9999999999999999,6.0
614,1402.0,2466.0,0.9999999999999999,3.0
615,1419.0,2478.0,0.9999999999999999,10.0
616,2439.0,2477.0,0.9999999999999999,6.0
617,2438.0,2481.0,0.9999999999999999,5.0
618,1570.0,2480.0,0.9999999999999999,7.0
619,1576.0,2482.0,0.9999999999999999,11.0
620,1590.0,2469.0,0.9999999999999999,7.0
621,1605.0,2486.0,0.9999999999999999,12.0
622,1496.0,1615.0,0.9999999999999999,2.0
623,1636.0,2488.0,0.9999999999999999,13.0
624,1717.0,2490.0,0.9999999999999999,14.0
625,1731.0,2487.0,0.9999999999999999,8.0
626,1742.0,2485.0,0.9999999999999999,8.0
627,1766.0,2483.0,0.9999999999999999,7.0
628,1778.0,2494.0,0.9999999999999999,8.0
629,1797.0,2495.0,0.9999999999999999,9.0
630,1657.0,1811.0,0.9999999999999999,2.0
631,1814.0,2493.0,0.9999999999999999,9.0
632,1818.0,2473.0,0.9999999999999999,7.0
633,1832.0,1837.0,0.9999999999999999,2.0
634,1838.0,2500.0,0.9999999999999999,3.0
635,1841.0,2489.0,0.9999999999999999,3.0
