,Cluster1,Cluster2,Distance,New Cluster Size
442,370.0,725.0,3.0,2.0
443,667.0,673.0,3.0,2.0
444,98.0,99.0,3.0,2.0
445,348.0,434.0,3.0,2.0
446,286.0,288.0,3.0,2.0
447,714.0,757.0,3.0,2.0
448,427.0,451.0,3.0,2.0
449,611.0,632.0,3.0,2.0
450,530.0,540.0,3.0,2.0
451,407.0,516.0,3.0,2.0
452,307.0,350.0,3.0,2.0
453,351.0,1354.0,3.0,3.0
454,557.0,590.0,3.0,2.0
455,572.0,577.0,3.0,2.0
456,64.0,839.0,3.0,2.0
457,65.0,292.0,3.0,2.0
458,268.0,335.0,3.0,2.0
459,345.0,1359.0,3.0,3.0
460,372.0,529.0,3.0,2.0
461,717.0,1361.0,3.0,4.0
462,840.0,884.0,3.0,2.0
463,886.0,1363.0,3.0,5.0
464,558.0,621.0,3.0,2.0
465,588.0,1352.0,3.0,3.0
466,458.0,1342.0,3.0,3.0
467,712.0,1331.0,3.0,3.0
468,131.0,163.0,3.0,2.0
469,97.0,409.0,3.0,2.0
470,144.0,225.0,3.0,2.0
471,435.0,1343.0,3.0,3.0
472,635.0,798.0,3.0,2.0
473,842.0,1353.0,3.0,3.0
474,936.0,1058.0,3.0237157840738176,7.0
475,1141.0,1273.0,3.1224989991991996,8.0
476,1158.0,1161.0,3.1528520724062186,14.0
477,1240.0,1299.0,3.2138094885309285,12.0
478,1041.0,1125.0,3.214550253664318,6.0
479,1059.0,1180.0,3.24037034920393,4.0
480,1098.0,1214.0,3.24037034920393,4.0
481,718.0,1169.0,3.265986323710904,3.0
482,440.0,1181.0,3.265986323710904,3.0
483,145.0,1193.0,3.265986323710904,3.0
484,816.0,1183.0,3.265986323710904,3.0
485,405.0,1231.0,3.265986323710904,3.0
486,862.0,1233.0,3.265986323710904,3.0
487,304.0,1235.0,3.265986323710904,3.0
488,468.0,1292.0,3.265986323710904,4.0
489,63.0,1237.0,3.265986323710904,3.0
490,1245.0,1281.0,3.273268353539885,13.0
491,1197.0,1244.0,3.286335345030997,5.0
492,1149.0,1251.0,3.2998316455372216,9.0
493,977.0,1208.0,3.3166247903554,4.0
494,811.0,1312.0,3.3166247903554003,5.0
495,929.0,1209.0,3.338091841585121,7.0
496,514.0,1293.0,3.376388603226826,6.0
497,1220.0,1333.0,3.391164991562634,4.0
498,1234.0,1327.0,3.391164991562634,4.0
499,453.0,1069.0,3.415650255319866,3.0
500,254.0,1099.0,3.415650255319866,3.0
501,581.0,1102.0,3.415650255319866,3.0
502,493.0,943.0,3.4641016151377544,3.0
503,226.0,957.0,3.4641016151377544,3.0
504,1222.0,1335.0,3.4641016151377544,5.0
505,707.0,991.0,3.4641016151377544,3.0
506,1187.0,1340.0,3.4641016151377544,5.0
507,342.0,1230.0,3.4641016151377544,5.0
508,167.0,1025.0,3.4641016151377544,3.0
509,229.0,1008.0,3.4641016151377544,3.0
510,634.0,1007.0,3.4641016151377544,3.0
511,1170.0,1264.0,3.511884584284246,6.0
512,1190.0,1263.0,3.511884584284246,9.0
513,357.0,1260.0,3.591656999213594,5.0
514,406.0,1092.0,3.605551275463989,4.0
515,258.0,1303.0,3.6318695172701605,7.0
516,294.0,1272.0,3.6331804249169903,5.0
517,301.0,1385.0,3.6514837167011076,4.0
518,698.0,1380.0,3.670993118515816,7.0
519,989.0,1362.0,3.6742346141747673,4.0
520,251.0,1269.0,3.6878177829171546,6.0
521,552.0,1379.0,3.6951111152232152,13.0
522,756.0,1306.0,3.696845502136472,3.0
